"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"2082774";"Lisinopril Teva tabl. (deelb.) 30 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=32615";"http://www.bcfi.be/nl/contents/jump?amppid=32615&view=pvt"
"2876555";"Litak inj. oploss. s.c. [flac.] 1 x 10 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=59915";"http://www.bcfi.be/nl/contents/jump?amppid=59915&view=pvt"
"4769006";"Litfulo harde caps. 30 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=199489";"http://www.bcfi.be/nl/contents/jump?amppid=199489&view=pvt"
"0818724";"Litican inj. oploss. i.m./i.v. [amp.] 6 x 50 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=11312";"http://www.bcfi.be/nl/contents/jump?amppid=11312&view=pvt"
"0818708";"Litican tabl. (deelb.) 20 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=11304";"http://www.bcfi.be/nl/contents/jump?amppid=11304&view=pvt"
"3148509";"Livial (PI-Pharma) tabl. 3 x 28 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=175380";"http://www.bcfi.be/nl/contents/jump?amppid=175380&view=pvt"
"1162254";"Livial tabl. 3 x 28 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=124487";"http://www.bcfi.be/nl/contents/jump?amppid=124487&view=pvt"
"2997575";"Livial tabl. 6 x 28 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=125369";"http://www.bcfi.be/nl/contents/jump?amppid=125369&view=pvt"
"4741914";"Livmarli oploss. 30 ml 9,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=197673";"http://www.bcfi.be/nl/contents/jump?amppid=197673&view=pvt"
"0251264";"Livostin ocul. druppels susp. 4 ml 0,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=6908";"http://www.bcfi.be/nl/contents/jump?amppid=6908&view=pvt"
"4690111";"Livostin (PI-Pharma) ocul. druppels susp. 4 ml 0,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=193409";"http://www.bcfi.be/nl/contents/jump?amppid=193409&view=pvt"
"4748885";"Livtencity filmomh. tabl. 28 x 200 mg";"http://www.bcfi.be/nl/contents/jump?amppid=194118";"http://www.bcfi.be/nl/contents/jump?amppid=194118&view=pvt"
"3365186";"Lixiana filmomh. tabl. 10 x 15 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134932";"http://www.bcfi.be/nl/contents/jump?amppid=134932&view=pvt"
"3365228";"Lixiana filmomh. tabl. 28 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134940";"http://www.bcfi.be/nl/contents/jump?amppid=134940&view=pvt"
"3365350";"Lixiana filmomh. tabl. 28 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134965";"http://www.bcfi.be/nl/contents/jump?amppid=134965&view=pvt"
"3365285";"Lixiana filmomh. tabl. 98 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134957";"http://www.bcfi.be/nl/contents/jump?amppid=134957&view=pvt"
"3365418";"Lixiana filmomh. tabl. 98 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=134973";"http://www.bcfi.be/nl/contents/jump?amppid=134973&view=pvt"
"2187870";"L-Mesitran gel 1 x 15 g";"http://www.bcfi.be/nl/contents/jump?amppid=167312";"http://www.bcfi.be/nl/contents/jump?amppid=167312&view=pvt"
"2139756";"L-Mesitran gel 1 x 50 g";"http://www.bcfi.be/nl/contents/jump?amppid=167320";"http://www.bcfi.be/nl/contents/jump?amppid=167320&view=pvt"
"2186807";"L-Mesitran verband Border 5 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=130559";"http://www.bcfi.be/nl/contents/jump?amppid=130559&view=pvt"
"3248424";"L-Mesitran verband Tulle 10 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=131292";"http://www.bcfi.be/nl/contents/jump?amppid=131292&view=pvt"
"1729078";"L-Mesitran zalf 1 x 20 g";"http://www.bcfi.be/nl/contents/jump?amppid=167296";"http://www.bcfi.be/nl/contents/jump?amppid=167296&view=pvt"
"1660091";"L-Mesitran zalf 1 x 50 g";"http://www.bcfi.be/nl/contents/jump?amppid=167304";"http://www.bcfi.be/nl/contents/jump?amppid=167304&view=pvt"
"4690103";"Loceryl (Impexeco) medic. nagellak 5 ml 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=193383";"http://www.bcfi.be/nl/contents/jump?amppid=193383&view=pvt"
"1074301";"Loceryl medic. nagellak 5 ml 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13698";"http://www.bcfi.be/nl/contents/jump?amppid=13698&view=pvt"
"5833637";"Loceryl (Orifarm Belgium) medic. nagellak 5 ml 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=205138";"http://www.bcfi.be/nl/contents/jump?amppid=205138&view=pvt"
"0894899";"Locoid 0,1 % crème Lipocrème 30 g 1 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=12864";"http://www.bcfi.be/nl/contents/jump?amppid=12864&view=pvt"
"1201078";"Locoid 0,1 % cut. emuls. Crelo 100 g 1 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=15719";"http://www.bcfi.be/nl/contents/jump?amppid=15719&view=pvt"
"0475152";"Lodixal tabl. verl. afgifte (deelb.) 30 x 240 mg";"http://www.bcfi.be/nl/contents/jump?amppid=8995";"http://www.bcfi.be/nl/contents/jump?amppid=8995&view=pvt"
"2639730";"Lodoz 10/6,25 filmomh. tabl. 84 x";"http://www.bcfi.be/nl/contents/jump?amppid=51524";"http://www.bcfi.be/nl/contents/jump?amppid=51524&view=pvt"
"2639748";"Lodoz 2,5/6,25 filmomh. tabl. 84 x";"http://www.bcfi.be/nl/contents/jump?amppid=51532";"http://www.bcfi.be/nl/contents/jump?amppid=51532&view=pvt"
"2639755";"Lodoz 5/6,25 filmomh. tabl. 84 x";"http://www.bcfi.be/nl/contents/jump?amppid=51540";"http://www.bcfi.be/nl/contents/jump?amppid=51540&view=pvt"
"1281294";"Logimat 10/95 tabl. verl. afgifte 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=17012";"http://www.bcfi.be/nl/contents/jump?amppid=17012&view=pvt"
"1170786";"Logimat 5/47,5 tabl. verl. afgifte 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=15032";"http://www.bcfi.be/nl/contents/jump?amppid=15032&view=pvt"
"4920104";"Lokelma (Abacus) susp. (pdr., zakjes) 30 x 10 g";"http://www.bcfi.be/nl/contents/jump?amppid=201244";"http://www.bcfi.be/nl/contents/jump?amppid=201244&view=pvt"
"4920070";"Lokelma (Abacus) susp. (pdr., zakjes) 30 x 5 g";"http://www.bcfi.be/nl/contents/jump?amppid=201251";"http://www.bcfi.be/nl/contents/jump?amppid=201251&view=pvt"
"4843066";"Lokelma (Orifarm Belgium) susp. (pdr., zakjes) 30 x 10 g";"http://www.bcfi.be/nl/contents/jump?amppid=196600";"http://www.bcfi.be/nl/contents/jump?amppid=196600&view=pvt"
"4843058";"Lokelma (Orifarm Belgium) susp. (pdr., zakjes) 30 x 5 g";"http://www.bcfi.be/nl/contents/jump?amppid=196212";"http://www.bcfi.be/nl/contents/jump?amppid=196212&view=pvt"
"4872958";"Lokelma (PI-Pharma) susp. (pdr., zakjes) 30 x 10 g";"http://www.bcfi.be/nl/contents/jump?amppid=201640";"http://www.bcfi.be/nl/contents/jump?amppid=201640&view=pvt"
"4872941";"Lokelma (PI-Pharma) susp. (pdr., zakjes) 30 x 5 g";"http://www.bcfi.be/nl/contents/jump?amppid=201632";"http://www.bcfi.be/nl/contents/jump?amppid=201632&view=pvt"
"4235669";"Lokelma susp. (pdr., zakjes) 30 x 10 g";"http://www.bcfi.be/nl/contents/jump?amppid=174359";"http://www.bcfi.be/nl/contents/jump?amppid=174359&view=pvt"
"4235586";"Lokelma susp. (pdr., zakjes) 30 x 5 g";"http://www.bcfi.be/nl/contents/jump?amppid=174342";"http://www.bcfi.be/nl/contents/jump?amppid=174342&view=pvt"
"3048766";"Lomatuell Pro verband 10 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=131862";"http://www.bcfi.be/nl/contents/jump?amppid=131862&view=pvt"
"3048774";"Lomatuell Pro verband 10 x (10 x 20 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=131888";"http://www.bcfi.be/nl/contents/jump?amppid=131888&view=pvt"
"3048782";"Lomatuell Pro verband 10 x (10 x 30 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=131896";"http://www.bcfi.be/nl/contents/jump?amppid=131896&view=pvt"
"3048758";"Lomatuell Pro verband 10 x (5 x 5 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=131854";"http://www.bcfi.be/nl/contents/jump?amppid=131854&view=pvt"
"3210309";"Lomatuell Pro verband 50 x (10 x 10 cm)";"http://www.bcfi.be/nl/contents/jump?amppid=131870";"http://www.bcfi.be/nl/contents/jump?amppid=131870&view=pvt"
"4775722";"Loncarti 40/10 inj. oploss. dent. [patr.] 50 x 1,8 ml";"http://www.bcfi.be/nl/contents/jump?amppid=199356";"http://www.bcfi.be/nl/contents/jump?amppid=199356&view=pvt"
"4775730";"Loncarti 40/5 inj. oploss. dent. [patr.] 50 x 1,8 ml";"http://www.bcfi.be/nl/contents/jump?amppid=199349";"http://www.bcfi.be/nl/contents/jump?amppid=199349&view=pvt"
"3891991";"Lonquex (Abacus) inj. oploss. s.c. [voorgev. spuit] 1 x 6 mg / 0,6 ml";"http://www.bcfi.be/nl/contents/jump?amppid=171538";"http://www.bcfi.be/nl/contents/jump?amppid=171538&view=pvt"
"4623336";"Lonquex inj. oploss. s.c. [flac.] 6 x 6 mg / 0,6 ml";"http://www.bcfi.be/nl/contents/jump?amppid=189373";"http://www.bcfi.be/nl/contents/jump?amppid=189373&view=pvt"
"3077369";"Lonquex inj. oploss. s.c. [voorgev. spuit] 1 x 6 mg / 0,6 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78345";"http://www.bcfi.be/nl/contents/jump?amppid=78345&view=pvt"
"4201893";"Lonquex (Orifarm Belgium) inj. oploss. s.c. [voorgev. spuit] 1 x 6 mg / 0,6 ml";"http://www.bcfi.be/nl/contents/jump?amppid=178681";"http://www.bcfi.be/nl/contents/jump?amppid=178681&view=pvt"
"3434818";"Lonsurf 15/6,14 filmomh. tabl. 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=151381";"http://www.bcfi.be/nl/contents/jump?amppid=151381&view=pvt"
"3434883";"Lonsurf 20/8,19 filmomh. tabl. 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=151399";"http://www.bcfi.be/nl/contents/jump?amppid=151399&view=pvt"
"2116473";"Loortan filmomh. tabl. 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=33456";"http://www.bcfi.be/nl/contents/jump?amppid=33456&view=pvt"
"1415959";"Loortan filmomh. tabl. (deelb.) 98 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=20545";"http://www.bcfi.be/nl/contents/jump?amppid=20545&view=pvt"
"2828507";"Loortan Plus 100/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=61861";"http://www.bcfi.be/nl/contents/jump?amppid=61861&view=pvt"
"2203305";"Loortan Plus 100/25 filmomh. tabl. Forte 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=36145";"http://www.bcfi.be/nl/contents/jump?amppid=36145&view=pvt"
"1477611";"Loortan Plus 50/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=21865";"http://www.bcfi.be/nl/contents/jump?amppid=21865&view=pvt"
"4392494";"Loperamide AB harde caps. 200 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=182691";"http://www.bcfi.be/nl/contents/jump?amppid=182691&view=pvt"
"4392528";"Loperamide AB harde caps. 20 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=182675";"http://www.bcfi.be/nl/contents/jump?amppid=182675&view=pvt"
"4392502";"Loperamide AB harde caps. 60 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=182683";"http://www.bcfi.be/nl/contents/jump?amppid=182683&view=pvt"
"4575171";"Loperamide AB orodisp. tabl. 20 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=199943";"http://www.bcfi.be/nl/contents/jump?amppid=199943&view=pvt"
"4575189";"Loperamide AB orodisp. tabl. 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=199950";"http://www.bcfi.be/nl/contents/jump?amppid=199950&view=pvt"
"4575205";"Loperamide AB orodisp. tabl. 60 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=199968";"http://www.bcfi.be/nl/contents/jump?amppid=199968&view=pvt"
"1272905";"Loperamide EG harde caps. 200 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=16683";"http://www.bcfi.be/nl/contents/jump?amppid=16683&view=pvt"
"1125301";"Loperamide EG harde caps. 20 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=14605";"http://www.bcfi.be/nl/contents/jump?amppid=14605&view=pvt"
"1125293";"Loperamide EG harde caps. 60 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=14597";"http://www.bcfi.be/nl/contents/jump?amppid=14597&view=pvt"
"4884417";"Loperamide EG orodisp. tabl. Instant 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=199315";"http://www.bcfi.be/nl/contents/jump?amppid=199315&view=pvt"
"4200671";"Loperamide EG orodisp. tabl. Instant 60 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=199208";"http://www.bcfi.be/nl/contents/jump?amppid=199208&view=pvt"
"1430727";"Loperamide Teva harde caps. 20 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=20826";"http://www.bcfi.be/nl/contents/jump?amppid=20826&view=pvt"
"1430735";"Loperamide Teva harde caps. 60 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=20834";"http://www.bcfi.be/nl/contents/jump?amppid=20834&view=pvt"
"2977858";"Loramet (Impexeco) tabl. (deelb.) 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=190165";"http://www.bcfi.be/nl/contents/jump?amppid=190165&view=pvt"
"4571063";"Loramet tabl. (deelb.) 10 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=203661";"http://www.bcfi.be/nl/contents/jump?amppid=203661&view=pvt"
"4570875";"Loramet tabl. (deelb.) 10 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=203679";"http://www.bcfi.be/nl/contents/jump?amppid=203679&view=pvt"
"0057364";"Loramet tabl. (deelb.) 30 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=2584";"http://www.bcfi.be/nl/contents/jump?amppid=2584&view=pvt"
"0820076";"Loramet tabl. (deelb.) 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=11395";"http://www.bcfi.be/nl/contents/jump?amppid=11395&view=pvt"
"3111432";"Loratadine EG tabl. (deelb.) 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=108308";"http://www.bcfi.be/nl/contents/jump?amppid=108308&view=pvt"
"3120193";"Loratadine EG tabl. (deelb.) 10 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=108605";"http://www.bcfi.be/nl/contents/jump?amppid=108605&view=pvt"
"2275873";"Loratadine EG tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=104950";"http://www.bcfi.be/nl/contents/jump?amppid=104950&view=pvt"
"2578607";"Loratadine Sandoz tabl. (deelb.) 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48850";"http://www.bcfi.be/nl/contents/jump?amppid=48850&view=pvt"
"1791151";"Loratadine Sandoz tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=31047";"http://www.bcfi.be/nl/contents/jump?amppid=31047&view=pvt"
"4940052";"Loratadine Teva tabl. (deelb.) 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=203695";"http://www.bcfi.be/nl/contents/jump?amppid=203695&view=pvt"
"4940045";"Loratadine Teva tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=203687";"http://www.bcfi.be/nl/contents/jump?amppid=203687&view=pvt"
"2086403";"Loratadine Teva tabl. (deelb.) 50 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=32805";"http://www.bcfi.be/nl/contents/jump?amppid=32805&view=pvt"
"0020479";"Lorazepam EG tabl. (deelb.) 50 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=189456";"http://www.bcfi.be/nl/contents/jump?amppid=189456&view=pvt"
"0020537";"Lorazepam EG tabl. (deelb.) 50 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=190355";"http://www.bcfi.be/nl/contents/jump?amppid=190355&view=pvt"
"4635348";"Lorazepam Macure inj. oploss./inj. oploss. (conc.) i.m./i.v. [amp.] 10 x 4 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=188045";"http://www.bcfi.be/nl/contents/jump?amppid=188045&view=pvt"
"0390344";"Lormetazepam EG tabl. (deelb.) 30 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=8169";"http://www.bcfi.be/nl/contents/jump?amppid=8169&view=pvt"
"0671289";"Lormetazepam EG tabl. (deelb.) 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=10421";"http://www.bcfi.be/nl/contents/jump?amppid=10421&view=pvt"
"3031291";"Lormetazepam Sandoz tabl. (deelb.) 30 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=71787";"http://www.bcfi.be/nl/contents/jump?amppid=71787&view=pvt"
"3031705";"Lormetazepam Sandoz tabl. (deelb.) 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=71795";"http://www.bcfi.be/nl/contents/jump?amppid=71795&view=pvt"
"4254918";"Lorviqua (Abacus) filmomh. tabl. 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=174631";"http://www.bcfi.be/nl/contents/jump?amppid=174631&view=pvt"
"4254926";"Lorviqua (Abacus) filmomh. tabl. 90 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=187377";"http://www.bcfi.be/nl/contents/jump?amppid=187377&view=pvt"
"3958006";"Lorviqua filmomh. tabl. 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=175026";"http://www.bcfi.be/nl/contents/jump?amppid=175026&view=pvt"
"4105136";"Lorviqua filmomh. tabl. 90 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=175034";"http://www.bcfi.be/nl/contents/jump?amppid=175034&view=pvt"
"4393245";"Losartan AB filmomh. tabl. 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=188250";"http://www.bcfi.be/nl/contents/jump?amppid=188250&view=pvt"
"4393252";"Losartan AB filmomh. tabl. (deelb.) 98 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=188243";"http://www.bcfi.be/nl/contents/jump?amppid=188243&view=pvt"
"2573160";"Losartan EG filmomh. tabl. (deelb.) 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48496";"http://www.bcfi.be/nl/contents/jump?amppid=48496&view=pvt"
"2573186";"Losartan EG filmomh. tabl. (deelb. in 4) 28 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48512";"http://www.bcfi.be/nl/contents/jump?amppid=48512&view=pvt"
"2573202";"Losartan EG filmomh. tabl. (deelb. in 4) 98 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48538";"http://www.bcfi.be/nl/contents/jump?amppid=48538&view=pvt"
"3026556";"Losartan Krka filmomh. tabl. 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=127993";"http://www.bcfi.be/nl/contents/jump?amppid=127993&view=pvt"
"3026473";"Losartan Krka filmomh. tabl. (deelb.) 28 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=127977";"http://www.bcfi.be/nl/contents/jump?amppid=127977&view=pvt"
"3026507";"Losartan Krka filmomh. tabl. (deelb.) 98 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=127985";"http://www.bcfi.be/nl/contents/jump?amppid=127985&view=pvt"
"2926780";"Losartan Plus EG 100/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=70466";"http://www.bcfi.be/nl/contents/jump?amppid=70466&view=pvt"
"2659191";"Losartan Plus EG 100/25 filmomh. tabl. (deelb.) Forte 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=52548";"http://www.bcfi.be/nl/contents/jump?amppid=52548&view=pvt"
"2659183";"Losartan Plus EG 50/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=52530";"http://www.bcfi.be/nl/contents/jump?amppid=52530&view=pvt"
"2589042";"Losartan Sandoz filmomh. tabl. (deelb.) 56 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49379";"http://www.bcfi.be/nl/contents/jump?amppid=49379&view=pvt"
"2589059";"Losartan Sandoz filmomh. tabl. (deelb.) 98 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49387";"http://www.bcfi.be/nl/contents/jump?amppid=49387&view=pvt"
"2589018";"Losartan Sandoz filmomh. tabl. (deelb. in 4) 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49353";"http://www.bcfi.be/nl/contents/jump?amppid=49353&view=pvt"
"2601656";"Losartan Teva filmomh. tabl. (deelb.) 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49999";"http://www.bcfi.be/nl/contents/jump?amppid=49999&view=pvt"
"2601649";"Losartan Teva filmomh. tabl. (deelb.) 98 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49981";"http://www.bcfi.be/nl/contents/jump?amppid=49981&view=pvt"
"4216834";"Losartan Viatris filmomh. tabl. 100 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=174656";"http://www.bcfi.be/nl/contents/jump?amppid=174656&view=pvt"
"4216826";"Losartan Viatris filmomh. tabl. 100 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=174649";"http://www.bcfi.be/nl/contents/jump?amppid=174649&view=pvt"
"1523661";"Losec disp. maagsapresist. tabl. (deelb.) Mups 28 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=22913";"http://www.bcfi.be/nl/contents/jump?amppid=22913&view=pvt"
"1523687";"Losec disp. maagsapresist. tabl. Mups 28 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=22939";"http://www.bcfi.be/nl/contents/jump?amppid=22939&view=pvt"
"1523679";"Losec disp. maagsapresist. tabl. Mups 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=22921";"http://www.bcfi.be/nl/contents/jump?amppid=22921&view=pvt"
"1618214";"Losec disp. maagsapresist. tabl. Mups 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=25742";"http://www.bcfi.be/nl/contents/jump?amppid=25742&view=pvt"
"2095438";"Losec disp. maagsapresist. tabl. Mups 56 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=33050";"http://www.bcfi.be/nl/contents/jump?amppid=33050&view=pvt"
"0604645";"Losferron bruistabl. 30 x 695 mg";"http://www.bcfi.be/nl/contents/jump?amppid=9647";"http://www.bcfi.be/nl/contents/jump?amppid=9647&view=pvt"
"0381673";"Losferron bruistabl. 60 x 695 mg";"http://www.bcfi.be/nl/contents/jump?amppid=7963";"http://www.bcfi.be/nl/contents/jump?amppid=7963&view=pvt"
"0861955";"Lotriderm 0,5/10 crème 30 g";"http://www.bcfi.be/nl/contents/jump?amppid=12336";"http://www.bcfi.be/nl/contents/jump?amppid=12336&view=pvt"
"3052800";"Louise 2/0,03 filmomh. tabl. 13 x 21";"http://www.bcfi.be/nl/contents/jump?amppid=77115";"http://www.bcfi.be/nl/contents/jump?amppid=77115&view=pvt"
"2973816";"Louise 2/0,03 filmomh. tabl. 3 x 21";"http://www.bcfi.be/nl/contents/jump?amppid=68247";"http://www.bcfi.be/nl/contents/jump?amppid=68247&view=pvt"
"2973824";"Louise 2/0,03 filmomh. tabl. 6 x 21";"http://www.bcfi.be/nl/contents/jump?amppid=68254";"http://www.bcfi.be/nl/contents/jump?amppid=68254&view=pvt"
"1678036";"Lowette 0,02/0,1 filmomh. tabl. 3 x 21";"http://www.bcfi.be/nl/contents/jump?amppid=27433";"http://www.bcfi.be/nl/contents/jump?amppid=27433&view=pvt"
"3181773";"L-Thyroxine disp. tabl. 112 x 100 µg";"http://www.bcfi.be/nl/contents/jump?amppid=109892";"http://www.bcfi.be/nl/contents/jump?amppid=109892&view=pvt"
"3181799";"L-Thyroxine disp. tabl. 112 x 125 µg";"http://www.bcfi.be/nl/contents/jump?amppid=109900";"http://www.bcfi.be/nl/contents/jump?amppid=109900&view=pvt"
