"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"2669356";"02097";"1";"AFAD";"0000778";"14860-1636";"Lercanidipin Sandoz filmomh. tabl. (deelb.) 56x 20mg";0;"filmomh. tabl. (deelb. niet kwantit.)";1;"lercanidipine hydrochloride";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2673986";"02097";"1";"AFAD";"0000778";"14860-1636";"Lercanidipin Sandoz filmomh. tabl. (deelb.) 98x 10mg";0;"filmomh. tabl. (deelb. niet kwantit.)";1;"lercanidipine hydrochloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2673994";"02097";"1";"AFAD";"0000778";"14860-1636";"Lercanidipin Sandoz filmomh. tabl. (deelb.) 98x 20mg";0;"filmomh. tabl. (deelb. niet kwantit.)";1;"lercanidipine hydrochloride";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"0053397";"01178";"1";"JCDB";"0008102";"14928-3491";"Lerivon omh. tabl. 90x 10mg";0;"omh. tabl.";1;"mianserine hydrochloride";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2743474";"01024";"1";"MECC";"0017020";"14985-612";"Letrozole EG filmomh. tabl. 100x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2743466";"01024";"1";"MECC";"0017020";"14985-612";"Letrozole EG filmomh. tabl. 30x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"4832010";"01024";"1";"MECC";"0017020";"14985-3418";"Letrozole EG (Orifarm Belgium) filmomh. tabl. 100x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"4736583";"01024";"1";"MECC";"0017020";"14985-1529";"Letrozole EG (PI-Pharma) filmomh. tabl. 100x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2787950";"01024";"1";"MECC";"0017020";"14993-1818";"Letrozole Teva filmomh. tabl. 100x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2787935";"01024";"1";"MECC";"0017020";"14993-1818";"Letrozole Teva filmomh. tabl. 30x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2795599";"01024";"1";"MECC";"0017020";"14969-1636";"Letrozol Sandoz filmomh. tabl. 100x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2795607";"01024";"1";"MECC";"0017020";"14969-1636";"Letrozol Sandoz filmomh. tabl. 30x 2,5mg";0;"filmomh. tabl.";1;"letrozol";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"4652376";"00234";"1";"JHD";"0009100";"46839-4184";"Letybo inj. oploss. (pdr.) i.m. [flac.] 1x 50E";0;"inj. oploss. (pdr.) i.m. [flac.]";1;"botulinetoxine type A";;;50.0000;"E";;0.0000;;0.0000;;true;false
"1599570";"00335";"1";"MAAAA";"8906141";"15008-232";"Leukeran filmomh. tabl. 50x 2mg";0;"filmomh. tabl.";1;"chloorambucil";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"1475581";"00389";"1";"MABBA";"0012765";"15016-1024";"Leustatin inf. oploss. (conc.) i.v. [amp.] 7x 10mg/10ml";0;"inf. oploss. (conc.) i.v. [amp.]";1;"cladribine";;;10.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"2784700";"00177";"1";"MAADA";"0017178";"15024-3764";"Levact 2,5 mg/1 ml inf. oploss. conc. (pdr.) i.v. [flac.] 5x 100mg";0;"inf. oploss. conc. (pdr.) i.v. [flac.]";1;"bendamustine hydrochloride";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2784676";"00177";"1";"MAADA";"0017178";"15024-3764";"Levact 2,5 mg/1 ml inf. oploss. conc. (pdr.) i.v. [flac.] 5x 25mg";0;"inf. oploss. conc. (pdr.) i.v. [flac.]";1;"bendamustine hydrochloride";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2249449";"00932";"1";"EAADA";"0004259";"15032-1354";"Levemir inj. oploss. s.c. FlexPen [voorgev. pen] 5x3ml 100E/1ml";0;"inj. oploss. s.c. FlexPen [voorgev. pen]";1;"insuline detemir";;;100.0000;"E";"/";1.0000;"ml";0.0000;;true;false
"2243608";"00932";"1";"EAADA";"0004259";"15032-1354";"Levemir inj. oploss. s.c. Penfill [patr.] 5x3ml 100E/1ml";0;"inj. oploss. s.c. Penfill [patr.]";1;"insuline detemir";;;100.0000;"E";"/";1.0000;"ml";0.0000;;true;false
"3716719";"00650";"1";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 13x28 (21x+7x)";21;"filmomh. tabl.";1;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"3716719";"01046";"1";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 13x28 (21x+7x)";21;"filmomh. tabl.";2;"levonorgestrel";;;0.1000;"mg";;0.0000;;0.0000;;true;false
"3716719";"01422";"2";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 13x28 (21x+7x)";7;"filmomh. tabl.";1;"placebo";;;0.0000;;;0.0000;;0.0000;;true;false
"3716693";"00650";"1";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 3x28 (21x+7x)";21;"filmomh. tabl.";1;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"3716693";"01046";"1";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 3x28 (21x+7x)";21;"filmomh. tabl.";2;"levonorgestrel";;;0.1000;"mg";;0.0000;;0.0000;;true;false
"3716693";"01422";"2";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 3x28 (21x+7x)";7;"filmomh. tabl.";1;"placebo";;;0.0000;;;0.0000;;0.0000;;true;false
"3716685";"00650";"1";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 6x28 (21x+7x)";21;"filmomh. tabl.";1;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"3716685";"01046";"1";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 6x28 (21x+7x)";21;"filmomh. tabl.";2;"levonorgestrel";;;0.1000;"mg";;0.0000;;0.0000;;true;false
"3716685";"01422";"2";"FBAAB";"0005348";"39966-2469";"Levesialle Continu 20 filmomh. tabl. 6x28 (21x+7x)";7;"filmomh. tabl.";1;"placebo";;;0.0000;;;0.0000;;0.0000;;true;false
"2903045";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz filmomh. tabl. (deelb.) 100x 1g";0;"filmomh. tabl. (deelb. kwantit.)";1;"levetiracetam";;;1.0000;"g";;0.0000;;0.0000;;true;false
"2903011";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz filmomh. tabl. (deelb.) 100x 250mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levetiracetam";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2903029";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz filmomh. tabl. (deelb.) 100x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levetiracetam";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2903037";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz filmomh. tabl. (deelb.) 100x 750mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levetiracetam";;;750.0000;"mg";;0.0000;;0.0000;;true;false
"2936383";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz filmomh. tabl. (deelb.) 200x 1g";0;"filmomh. tabl. (deelb. kwantit.)";1;"levetiracetam";;;1.0000;"g";;0.0000;;0.0000;;true;false
"2936367";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz filmomh. tabl. (deelb.) 200x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levetiracetam";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2903052";"01028";"1";"JGACA";"0008771";"15073-1636";"Levetiracetam Sandoz oploss. 300ml 100mg/1ml";0;"oploss.";1;"levetiracetam";;;100.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3430246";"00102";"1";"KAAADA";"0009548";"44586-1941";"Levmentin 1000/200 inj. oploss. (pdr.) i.v. [flac.] 10x";0;"inj. oploss. (pdr.) i.v. [flac.]";1;"amoxicilline";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3430246";"00393";"1";"KAAADA";"0009548";"44586-1941";"Levmentin 1000/200 inj. oploss. (pdr.) i.v. [flac.] 10x";0;"inj. oploss. (pdr.) i.v. [flac.]";2;"clavulaanzuur";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3429651";"00102";"1";"KAAADA";"0009548";"44586-1941";"Levmentin 2000/200 inf. oploss. (pdr.) i.v. [flac.] 10x";0;"inf. oploss. (pdr.) i.v. [flac.]";1;"amoxicilline";;;2000.0000;"mg";;0.0000;;0.0000;;true;false
"3429651";"00393";"1";"KAAADA";"0009548";"44586-1941";"Levmentin 2000/200 inf. oploss. (pdr.) i.v. [flac.] 10x";0;"inf. oploss. (pdr.) i.v. [flac.]";2;"clavulaanzuur";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3456571";"00102";"1";"KAAADA";"0009548";"44586-1941";"Levmentin 500/50 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x";0;"inj./inf. oploss. (pdr.) i.v. P [flac.]";1;"amoxicilline";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3456571";"00393";"1";"KAAADA";"0009548";"44586-1941";"Levmentin 500/50 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x";0;"inj./inf. oploss. (pdr.) i.v. P [flac.]";2;"clavulaanzuur";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3264363";"01032";"1";"RBC";"0016147";"33209-711";"Levobupivacaine Fresenius Kabi 1,25 mg/1 ml inf. oploss. epidur. [zak] 5x 250mg/200ml";0;"inf. oploss. epidur. [zak]";1;"levobupivacaïne";;;250.0000;"mg";"/";200.0000;"ml";0.0000;;true;false
"3264371";"01032";"1";"RBC";"0016147";"33209-711";"Levobupivacaine Fresenius Kabi 2,5 mg/1 ml inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.] 5x 25mg/10ml";0;"inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.]";1;"levobupivacaïne";;;25.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"3264389";"01032";"1";"RBC";"0016147";"33209-711";"Levobupivacaine Fresenius Kabi 5 mg/1 ml inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.] 5x 50mg/10ml";0;"inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.]";1;"levobupivacaïne";;;50.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"3264397";"01032";"1";"RBC";"0016147";"33209-711";"Levobupivacaine Fresenius Kabi 7,5 mg/1 ml inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.] 5x 75mg/10ml";0;"inj. oploss./inf. oploss. (conc.) i.thec./epidur./p.neur. [amp., locoregionale infiltr.]";1;"levobupivacaïne";;;75.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"4247680";"01036";"1";"LDAAF";"0016790";"15107-2485";"Levocetirizin AB filmomh. tabl. 100x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4247656";"01036";"1";"LDAAF";"0016790";"15107-2485";"Levocetirizin AB filmomh. tabl. 10x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4247664";"01036";"1";"LDAAF";"0016790";"15107-2485";"Levocetirizin AB filmomh. tabl. 20x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4247672";"01036";"1";"LDAAF";"0016790";"15107-2485";"Levocetirizin AB filmomh. tabl. 40x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2660884";"01036";"1";"LDAAF";"0016790";"15123-612";"Levocetirizine EG filmomh. tabl. 100x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2660892";"01036";"1";"LDAAF";"0016790";"15123-612";"Levocetirizine EG filmomh. tabl. 10x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2661007";"01036";"1";"LDAAF";"0016790";"15123-612";"Levocetirizine EG filmomh. tabl. 20x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2660983";"01036";"1";"LDAAF";"0016790";"15123-612";"Levocetirizine EG filmomh. tabl. 40x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2659068";"01036";"1";"LDAAF";"0016790";"15149-1636";"Levocetirizine Sandoz filmomh. tabl. 100x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2659043";"01036";"1";"LDAAF";"0016790";"15149-1636";"Levocetirizine Sandoz filmomh. tabl. 20x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2659050";"01036";"1";"LDAAF";"0016790";"15149-1636";"Levocetirizine Sandoz filmomh. tabl. 40x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2686434";"01036";"1";"LDAAF";"0016790";"15156-1818";"Levocetirizine Teva filmomh. tabl. 100x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2669299";"01036";"1";"LDAAF";"0016790";"15156-1818";"Levocetirizine Teva filmomh. tabl. 10x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2657583";"01036";"1";"LDAAF";"0016790";"15156-1818";"Levocetirizine Teva filmomh. tabl. 20x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2657591";"01036";"1";"LDAAF";"0016790";"15156-1818";"Levocetirizine Teva filmomh. tabl. 40x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2657609";"01036";"1";"LDAAF";"0016790";"15156-1818";"Levocetirizine Teva filmomh. tabl. 60x 5mg";0;"filmomh. tabl.";1;"levocetirizine dihydrochloride";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3116274";"01046";"1";"FBDA";"0005546";"15172-1636";"Levodonna tabl. 1x 1,5mg";0;"tabl.";1;"levonorgestrel";;;1.5000;"mg";;0.0000;;0.0000;;true;false
"2769420";"01039";"1";"KAEB";"0010181";"15206-612";"Levofloxacine EG filmomh. tabl. (deelb.) 10x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2769412";"01039";"1";"KAEB";"0010181";"15206-612";"Levofloxacine EG filmomh. tabl. (deelb.) 30x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2834109";"01039";"1";"KAEB";"0010181";"15214-711";"Levofloxacine Fresenius Kabi inf. oploss. i.v. [flac.] 1x 500mg/100ml";0;"inf. oploss. i.v. [flac.]";1;"levofloxacine";;;500.0000;"mg";"/";100.0000;"ml";0.0000;;true;false
"2766640";"01039";"1";"KAEB";"0010181";"15230-1636";"Levofloxacine Sandoz filmomh. tabl. (deelb.) 10x 250mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2766624";"01039";"1";"KAEB";"0010181";"15230-1636";"Levofloxacine Sandoz filmomh. tabl. (deelb.) 10x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2796795";"01039";"1";"KAEB";"0010181";"15230-1636";"Levofloxacine Sandoz filmomh. tabl. (deelb.) 30x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2786044";"01039";"1";"KAEB";"0010181";"15222-1289";"Levofloxacine Viatris filmomh. tabl. (deelb.) 10x 250mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2786051";"01039";"1";"KAEB";"0010181";"15222-1289";"Levofloxacine Viatris filmomh. tabl. (deelb.) 10x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2772390";"01039";"1";"KAEB";"0010181";"15222-1289";"Levofloxacine Viatris filmomh. tabl. (deelb.) 14x 500mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"levofloxacine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2608503";"01042";"1";"NBBGB";"8905424";"15255-1024";"Levofolic inj./inf. oploss. i.v. [flac.] 1x 200mg/4ml";0;"inj./inf. oploss. i.v. [flac.]";1;"levofolinezuur";;;200.0000;"mg";"/";4.0000;"ml";0.0000;;true;false
"2608511";"01042";"1";"NBBGB";"8905424";"15255-1024";"Levofolic inj./inf. oploss. i.v. [flac.] 1x 450mg/9ml";0;"inj./inf. oploss. i.v. [flac.]";1;"levofolinezuur";;;450.0000;"mg";"/";9.0000;"ml";0.0000;;true;false
"2608479";"01042";"1";"NBBGB";"8905424";"15255-1024";"Levofolic inj./inf. oploss. i.v. [flac.] 1x 50mg/1ml";0;"inj./inf. oploss. i.v. [flac.]";1;"levofolinezuur";;;50.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3376092";"01046";"1";"FBCBA";"0020834";"32797-2469";"Levonortis i.uter. afleveringssysteem 52mg";0;"i.uter. afleveringssysteem";1;"levonorgestrel";;;52.0000;"mg";;0.0000;;0.0000;;true;false
"0053744";"01287";"1";"AIAF";"0001362";"15263-844";"Levophed inf. oploss. (conc.) i.v. [amp.] 10x 8mg/4ml";0;"inf. oploss. (conc.) i.v. [amp.]";1;"norepinefrine waterstoftartraat";;;8.0000;"mg";"/";4.0000;"ml";0.0000;;true;false
"2383107";"00650";"1";"FBAAB";"0005348";"19091-760";"Levorichter 30 0,03/0,15 omh. tabl. 13x21";0;"omh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"2383107";"01046";"1";"FBAAB";"0005348";"19091-760";"Levorichter 30 0,03/0,15 omh. tabl. 13x21";0;"omh. tabl.";2;"levonorgestrel";;;0.1500;"mg";;0.0000;;0.0000;;true;false
"1625516";"00650";"1";"FBAAB";"0005348";"19091-760";"Levorichter 30 0,03/0,15 omh. tabl. 3x21";0;"omh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"1625516";"01046";"1";"FBAAB";"0005348";"19091-760";"Levorichter 30 0,03/0,15 omh. tabl. 3x21";0;"omh. tabl.";2;"levonorgestrel";;;0.1500;"mg";;0.0000;;0.0000;;true;false
"2383115";"00650";"1";"FBAAB";"0005348";"19091-760";"Levorichter 30 0,03/0,15 omh. tabl. 6x21";0;"omh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"2383115";"01046";"1";"FBAAB";"0005348";"19091-760";"Levorichter 30 0,03/0,15 omh. tabl. 6x21";0;"omh. tabl.";2;"levonorgestrel";;;0.1500;"mg";;0.0000;;0.0000;;true;false
"3114121";"01046";"1";"FBCBA";"0020834";"15271-3103";"Levosert i.uter. afleveringssysteem 52mg";0;"i.uter. afleveringssysteem";1;"levonorgestrel";;;52.0000;"mg";;0.0000;;0.0000;;true;false
"4570073";"02138";"1";"ACEA";"0025585";"45559-711";"Levosimendan Kabi inf. oploss. (conc.) i.v. [flac.] 1x 12,5mg/5ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"levosimendan";;;12.5000;"mg";"/";5.0000;"ml";0.0000;;true;false
"1411735";"01038";"1";"DBAF";"0003970";"15289-1834";"Levotuss siroop oploss. 200ml 6mg/1ml";0;"siroop oploss.";1;"levodropropizine";;;6.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"4872933";"00240";"1";"JAAB";"0007492";"15297-1529";"Lexotan (PI-Pharma) tabl. (deelb.) 50x 6mg";0;"tabl. (deelb.)";1;"bromazepam";;;6.0000;"mg";;0.0000;;0.0000;;true;false
"0052571";"00240";"1";"JAAB";"0007492";"15297-604";"Lexotan tabl. (deelb.) 50x 3mg";0;"tabl. (deelb. kwantit.)";1;"bromazepam";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"0052597";"00240";"1";"JAAB";"0007492";"15297-604";"Lexotan tabl. (deelb.) 50x 6mg";0;"tabl. (deelb. kwantit.)";1;"bromazepam";;;6.0000;"mg";;0.0000;;0.0000;;true;false
"4132064";"00253";"1";"JECD";"0019000";"42499-1743";"Libroxar 2/0,5 subling. tabl. 28x";0;"subling. tabl.";1;"buprenorfine";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"4132064";"01232";"1";"JECD";"0019000";"42499-1743";"Libroxar 2/0,5 subling. tabl. 28x";0;"subling. tabl.";2;"naloxon";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"4132072";"00253";"1";"JECD";"0019000";"42499-1743";"Libroxar 8/2 subling. tabl. 28x";0;"subling. tabl.";1;"buprenorfine";;;8.0000;"mg";;0.0000;;0.0000;;true;false
"4132072";"01232";"1";"JECD";"0019000";"42499-1743";"Libroxar 8/2 subling. tabl. 28x";0;"subling. tabl.";2;"naloxon";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"4309456";"02541";"1";"MCAB";"8902215";"43216-3269";"Libtayo (Abacus) inf. oploss. (conc.) i.v. [flac.] 1x 350mg/7ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"cemiplimab";;;350.0000;"mg";"/";7.0000;"ml";0.0000;;true;false
"4105052";"02541";"1";"MCAB";"8902215";"43216-2097";"Libtayo inf. oploss. (conc.) i.v. [flac.] 1x 350mg/7ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"cemiplimab";;;350.0000;"mg";"/";7.0000;"ml";0.0000;;true;false
"4993564";"02099";"1";"RBC";"0016147";"50641-117";"Lidocaïne/Adrenaline Aguettant 10mg+5µg/1ml 100/50 inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.] 10x10ml";0;"inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.]";1;"lidocaïne hydrochloride";;;100.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"4993564";"00609";"1";"RBC";"0016147";"50641-117";"Lidocaïne/Adrenaline Aguettant 10mg+5µg/1ml 100/50 inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.] 10x10ml";0;"inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.]";2;"epinefrine";;;50.0000;"µg";"/";10.0000;"ml";0.0000;;true;false
"4993556";"02099";"1";"RBC";"0016147";"50641-117";"Lidocaïne/Adrenaline Aguettant 20mg+5µg/1ml 200/50 inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.] 10x10ml";0;"inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.]";1;"lidocaïne hydrochloride";;;200.0000;"mg";"/";10.0000;"ml";0.0000;;true;false
"4993556";"00609";"1";"RBC";"0016147";"50641-117";"Lidocaïne/Adrenaline Aguettant 20mg+5µg/1ml 200/50 inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.] 10x10ml";0;"inj. oploss. i.v./epidur./p.neur. [amp., locoregionale infiltr.]";2;"epinefrine";;;50.0000;"µg";"/";10.0000;"ml";0.0000;;true;false
"4894788";"01050";"1";"RBC";"0016147";"43661-117";"Lidocaine Aguettant 10 mg/1 ml inj. oploss. i.v./s.c./i.derm./s.mucos. [voorgev. spuit, locoregionale infiltr.] 10x 50mg/5ml";0;"inj. oploss. i.v./s.c./i.derm./s.mucos. [voorgev. spuit, locoregionale infiltr.]";1;"lidocaïne hydrochloride";;;50.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"4894796";"01050";"1";"RBC";"0016147";"43661-117";"Lidocaine Aguettant 20 mg/1 ml inj. oploss. i.v./s.c./i.derm./s.mucos. [voorgev. spuit, locoregionale infiltr.] 10x 100mg/5ml";0;"inj. oploss. i.v./s.c./i.derm./s.mucos. [voorgev. spuit, locoregionale infiltr.]";1;"lidocaïne hydrochloride";;;100.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"4769683";"02099";"1";"RBC";"0016147";"49064-4465";"Lidocaine Grindeks 20 mg/1 ml inj. oploss. i.m./i.v./s.c./epidur. [amp., locoregionale infiltr.] 10x 100mg/5ml";0;"inj. oploss. i.m./i.v./s.c./epidur. [amp., locoregionale infiltr.]";1;"lidocaïne hydrochloride";;;100.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"0316331";"01050";"1";"RBE";"0021014";"31286-2337";"Lignospan 20/12,5 inj. oploss. dent. [patr.] 50x1,8ml";0;"inj. oploss. dent. [patr.]";1;"lidocaïne hydrochloride";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0316331";"00609";"1";"RBE";"0021014";"31286-2337";"Lignospan 20/12,5 inj. oploss. dent. [patr.] 50x1,8ml";0;"inj. oploss. dent. [patr.]";2;"epinefrine";;;12.5000;"µg";"/";1.0000;"ml";0.0000;;true;false
"0118273";"01052";"1";"KADB";"0010132";"15305-1446";"Lincocin harde caps. 16x 500mg";0;"harde caps.";1;"lincomycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"0054262";"01052";"1";"KADB";"0010132";"15305-1446";"Lincocin inf. oploss. (conc.) i.v. [voorgev. spuit] 6x 600mg/2ml";0;"inf. oploss. (conc.) i.v. [voorgev. spuit]";1;"lincomycine";;;600.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"2314771";"00818";"1";"FBAAC";"0005355";"11676-760";"Lindynette 20 0,075/0,02 omh. tabl. 13x21";0;"omh. tabl.";1;"gestodeen";;;0.0750;"mg";;0.0000;;0.0000;;true;false
"2314771";"00650";"1";"FBAAC";"0005355";"11676-760";"Lindynette 20 0,075/0,02 omh. tabl. 13x21";0;"omh. tabl.";2;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"2257178";"00818";"1";"FBAAC";"0005355";"11676-760";"Lindynette 20 0,075/0,02 omh. tabl. 3x21";0;"omh. tabl.";1;"gestodeen";;;0.0750;"mg";;0.0000;;0.0000;;true;false
