"HyrCV";"HYR";"MPGRP";"TI";"INTRO";"POS"
"8901134";"KDCAA";true;"Nucleotide reverse-transcriptaseremmers";"Tenofovir is de enige nucleotide reverse-transcriptaseremmer. Het wordt onder de vorm van de prodrug tenofovirdisoproxil gebruikt bij HIV (steeds in combinatie) en bij actieve chronische hepatitis B (soms in associatie met interferon). De prodrug tenofoviralafenamide wordt  gebruikt bij actieve chronische hepatitis B ([zie 11.4.4. Middelen bij chronische hepatitis B ](http://www.bcfi.be/nl/contents/11213)) en in sommige vaste HIV-combinatiepreparaten ([zie 11.4.3.7. Combinatiepreparaten van verschillende klassen van antiretrovirale middelen](http://www.bcfi.be/nl/contents/20321)): ze worden besproken in [11.4.4. Middelen bij chronische hepatitis B ](http://www.bcfi.be/nl/contents/11213) De vaste HIV-combinatiepreparaten met tenofovirdisoproxil  worden vermeld in [11.4.3.1.4. Combinatiepreparaten van verschillende reverse-transcriptaseremmers](http://www.bcfi.be/nl/contents/20206) en [11.4.3.7. Combinatiepreparaten van verschillende klassen van antiretrovirale middelen](http://www.bcfi.be/nl/contents/20321)
 ";
"0014662";"OIA";true;"Specialiteiten [Keratolytica]";;
"0011049";"KDCADA";true;"Specialiteiten [Combinatiepreparaten van verschillende reverse-transcriptaseremmers]";;
"0011056";"KDCB";false;"Protease-inhibitoren";"Het gaat om atazanavir, darunavir, fosamprenavir (prodrug van amprenavir), lopinavir, ritonavir, saquinavir en tipranavir. Saquinavir is niet meer beschikbaar sinds januari 2022, fosamprenavir sinds november 2022 en tipranavir sinds juni 2023.
 

**_Plaatsbepaling_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
  - Deze middelen worden meestal gebruikt in associatie met twee nucleoside reverse-transcriptaseremmers. 
  - Ritonavir wordt niet gebruikt in monotherapie; omdat het een sterke inhibitie geeft van CYP3A4 wordt het in lage doses geassocieerd aan andere protease-inhibitoren om hun plasmaconcentratie te verhogen; lopinavir is enkel beschikbaar in vaste associatie met ritonavir. 
  - Cobicistat heeft geen antiviraal effect; het verhoogt de biologische beschikbaarheid van elvitegravir en darunavir. 
 

**_Contra-indicaties_**

  
  - Atazanavir, lopinavir en saquinavir: risicofactoren voor QT-verlenging ([zie Inl.6.2.2. QT-verlenging en torsades de pointes](http://www.bcfi.be/nl/contents/9990169)). 
  - Atazanavir, darunavir, saquinavir en tipranavir en de combinatiepreparaten die deze middelen bevatten: (ernstige) leverinsufficiëntie (SKP). 
 

**_Ongewenste effecten_**

  
  - Vooral voor atazanavir, lopinavir en saquinavir  is **QT-verlenging met risico van _torsades de pointes_** niet uit te sluiten (voor de risicofactoren voor _torsades de pointes_ in het algemeen, [zie Inl.6.2.2. QT-verlenging en torsades de pointes](http://www.bcfi.be/nl/contents/9990169)). 
  - Gastro-intestinale stoornissen: frequent. 
  - Metabole ongewenste effecten zoals hyperglykemie, dyslipidemie en lipodystrofie bij patiënten behandeld met meerdere antiretrovirale middelen; vooral de protease-inhibitoren lijken de oorzaak te zijn. 
  - Atazanavir: verhoging van bilirubine en amylasen, nierstenen. 
  - Darunavir: diarree, braken, rash. 
  - Fosamprenavir: rash, orale of periorale paresthesieën. 
  - Lopinavir: braken, diarree. 
  - Ritonavir: periorale en perifere paresthesieën, diarree en smaakstoornissen. 
  - Saquinavir: hoofdpijn, diarree. 
  - Tipranavir: diarree, hepatotoxiciteit. 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
 

**_Interacties_**

  
  - **Met de protease-inhibitoren zijn belangrijke interacties beschreven: raadplegen van gedetailleerde bronnen is noodzakelijk**, zie bv. www.hiv-druginteractions.org en [Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp) _en_ [% in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp)). 
  - Toename of daling van het effect van vitamine K-antagonisten. 
  - Vooral atazanavir, lopinavir, saquinavir: verhoogd risico van _torsades de pointes_ bij associëren met andere middelen die het risico van QT-verlenging verhogen ([zie Inl.6.2.2. QT-verlenging en torsades de pointes](http://www.bcfi.be/nl/contents/9990169)). 
  - Cobicistat is een inhibitor van CYP3A4 die de biologische beschikbaarheid van elvitegravir en darunavir verhoogt. Cobicistat is daarenboven een inhibitor van CYP2D6, substraat van CYP3A4 ([zie % in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp)). 
  - Atazanavir en in mindere mate ook saquinavir en tipranavir: sterke daling van hun plasmaconcentraties bij associëren met middelen die de maag-pH verhogen; een interval van enkele uren is aangewezen bij gebruik van antacida; gebruik samen met een  PPI wordt afgeraden. 
  - De protease-inhibitoren zijn substraten en inhibitoren van CYP3A4; atazanavir is daarenboven een substraat van P-gp; ritonavir is daarenboven een inhibitor van CYP2D6, inductor van CYP2B6 en CYP2C9, en substraat en inhibitor van P-gp; saquinavir is daarenboven een substraat en inhibitor van P-gp; tipranavir is daarenboven een substraat van P-gp ([zie % in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp) _en_ [% in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp)). 
  - Sommige protease-inhibitoren (atazanavir + ritonavir; lopinavir + ritonavir) zijn OATP-inhibitoren, en kunnen op die manier de plasmaconcentraties van statines verhogen. 
  - Ritonavir kan door inductie van de glucuronidering de betrouwbaarheid van hormonale anticonceptiva (oraal, transdermaal, vaginaal, implantaat) en van het noodanticonceptivum levonorgestrel per os verminderen [[zie Folia november 2021](http://www.bcfi.be/nl/articles/query?number=F48N11B), waarin ook maatregelen worden aangereikt om de interactie te vermijden]. 
 ";
"0010587";"KCB";false;"Antimalariamiddelen";"**_Plaatsbepaling_**

  
  - _Plasmodium falciparum_ is het meest pathogeen, en is het overheersende Plasmodium species in subsaharisch Afrika. Resistentie van _Plasmodium falciparum_ tegen meerdere antimalariamiddelen neemt steeds toe. Chemoprofylaxe reduceert zeer sterk het risico van malaria door _P. falciparum_, ook van de ernstige vormen, maar biedt geen volledige bescherming. 
  - Aanvallen van malaria door ""non-falciparum Plasmodium"" _(P. vivax, P. ovale en P. malariae)_ verlopen meestal minder ernstig. De medicamenteuze profylaxe is niet gericht op deze Plasmodium species: er is wel bescherming tegen de primaire aanvallen van deze species, maar niet tegen de vorming van de slapende levervormen (hypnozoïeten) van _P. vivax_ en _P. ovale_. 
  - Infectie met _Plasmodium knowlesi_ (Zuidoost-Azië) kan zeer ernstig verlopen; malaria door dit species is bij reizigers zeer zeldzaam. Men neemt aan dat chemoprofylaxe beschermt tegen malaria door _P. knowlesi_, maar dit is weinig bestudeerd.  
  - **Bij koorts na terugkeer uit een risicogebied** (tot 3 maanden erna) moet men denken aan malaria (ook wanneer profylaxe werd toegepast), en wordt zo snel mogelijk een malariatest aangeraden. 
  - Hier worden enkel de grote lijnen van preventie en behandeling van malaria gegeven. Een gespecialiseerde dienst, bv. het Instituut voor Tropische Geneeskunde of diensten voor infectieziekten, kan informatie verstrekken over de dosering van de behandeling. We verwijzen naar de referentietool voor reisgeneeskunde van het Instituut voor Tropische Geneeskunde: Wanda voor artsen &gt; Malaria en wanda voor artsen &gt; Malaria tablets. 
 ";
"0019059";"KCBA";false;"Preventie van malaria";"**_Plaatsbepaling_**

  
  - [Zie 11.3.2. Antimalariamiddelen](http://www.bcfi.be/nl/contents/10587) en Wanda voor artsen _Malaria_. 
  - Preventie bestaat steeds uit maatregelen om contact met de anophelesmug te verminderen of te vermijden (bedekkende kleren, muskietennet, repellent na zonsondergang; i.v.m. repellents, [zie Folia mei 2019](http://www.bcfi.be/nl/articles/query?number=F46N05E)). 
  - De beslissing om, ter preventie van malaria, al dan niet ook chemoprofylaxe te starten en de keuze van het geneesmiddel gebeuren op maat van de individuele reiziger (al dan niet risicofactoren voor malariacomplicaties; al dan niet risicovolle reisomstandigheden), en vanzelfsprekend rekening houdend met factoren zoals het land en de streek van bestemming [zie Wanda voor artsen _Countries_]. 
  - Voor de preventie van malaria komen doxycycline ([zie 11.1.3. Tetracyclines](http://www.bcfi.be/nl/contents/9902)), de associatie atovaquon + proguanil en mefloquine in aanmerking. Doxycycline heeft als voordeel de lagere kost dan andere preventieve middelen en het is een optie bij last-minute reizen, maar het heeft als nadeel dat het tot 4 weken na terugkeer moet voortgezet worden, het risico van fotodermatose en de voorzorgen in verband met zwangerschap (zie Wanda voor artsen &gt; Malaria tablets: doxycycline). Atovaquon + proguanil is duurder (nadeel bij langdurige reizen) maar het wordt goed verdragen en het is ook een optie bij last-minute reizen (zie Wanda voor artsen &gt; Malaria tablets: atovaquone + proguanil). Mefloquine wordt steeds minder gebruikt wegens zijn potentieel ernstige ongewenste effecten. In [% in 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059#malaria) worden voor de verschillende geneesmiddelen gebruikt ter preventie van malaria de dosering en behandelingsduur gegeven. Zie ook Wanda voor artsen &gt; malaria tablets. 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie Folia mei 2019](http://www.bcfi.be/nl/articles/query?number=F46N05G) 
  - Chemoprofylaxe bij zwangere vrouwen of vrouwen die borstvoeding geven, verdient bijzondere aandacht. Voor extra informatie moet men zich wenden tot het Instituut voor Tropische Geneeskunde of diensten voor infectieziekten. 
  - **Zwangerschap** 
    - Voor mefloquine en voor atovaquon + proguanil wijzen de gegevens niet op een verhoogd risico van afwijkingen bij het kind. 
    - **Doxycycline is gecontra-indiceerd in het 2de en 3de trimester van de zwangerschap ([zie 11.1.3. Tetracyclines](http://www.bcfi.be/nl/contents/9902))**; gebruik in het 1ste trimester is bij dwingende reden of in afwezigheid van een alternatief, aanvaardbaar. 
    - Behandeling van malaria bij een zwangere vrouw vraagt dringende ziekenhuisopname.  
  - **Borstvoeding** 
    - Doxycycline kan gebruikt worden, maar gedurende maximum 3 weken. Er zijn weinig gegevens met mefloquine. Er zijn geen gegevens met atovaquon + proguanil (volgens sommige bronnen enkel te gebruiken wanneer het borstgevoede kind 5 kg of meer weegt). 
    - Gebruik door de moeder van medicamenteuze malariaprofylaxe geeft geen bescherming bij het borstgevoede kind.  
  
**Tabel 11b. Geneesmiddelen voor de preventie van malariaa**
     
  - **a**Voor de Malaria – wereldkaart 2024, zie Wanda voor artsen _(Malaria – world map)_ 
  - **b** Indien atovaquon + proguanil pas gestart werd tijdens het verblijf in het malariagebied of indien de inname onderbroken werd, dient het verder genomen te worden tot 4 weken (en dus niet 7 dagen) na verlaten van het malariagebied. 
  - **c**Belangrijke resistentie in sommige streken van Zuid-Oost Azië. 
  - **d**In verband met ongewenste effecten is het sinds 2014 is het verplicht een “waarschuwingskaart voor de patiënt” te overhandigen aan alle patiënten die mefloquine nemen. Op deze waarschuwingskaart staan ook de contactgegevens van de arts in geval van ongewenste effecten. 
  - **e** Deze aanbeveling heeft als doel de ongewenste effecten van mefloquine te detecteren en adequate plasmaconcentraties te bereiken. Indien 2 tot 4 weken niet meer mogelijk is, dient toch zo snel mogelijk gestart te worden; desnoods kan 1 tablet mefloquine per dag gedurende de 3 dagen vóór vertrek genomen worden, en nadien 1 tablet per week. 
 ";
"0019034";"KCBAA";false;"Associatie atovaquon + proguanil";"**_Plaatsbepaling_**

  
  - [Zie 11.3.2. Antimalariamiddelen](http://www.bcfi.be/nl/contents/10587) _en_ [ 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059) 
  - Atovaquon + proguanil kan overal als chemoprofylaxe gebruikt worden, ook in streken met resistentie tegen chloroquine of mefloquine. 
 

**_Contra-indicaties_**

  
  - Ernstige nierinsufficiëntie (SKP). 
 

**_Ongewenste effecten_**

  
  - Gastro-intestinale stoornissen. 
  - Rash, haaruitval en mondulceraties: zelden. 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059) 
  - **Zwangerschap**: de beperkte gegevens wijzen niet op een verhoogd risico van afwijkingen bij het kind. Bij groot risico op malaria is de risico-batenverhouding op dit moment gunstig voor de associatie atovaquon + proguanil. 
  - **Borstvoeding**: er zijn geen gegevens met de associatie atovaquon + proguanil; volgens sommige bronnen is de associatie enkel te gebruiken wanneer het borstgevoede kind 5 kg of meer weegt. 
 

**_Interacties_**

  
  - Proguanil is een substraat van CYP2C19 ([zie % in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp)). 
 

**_Toediening en dosering_**

  
  - Atovaquon + proguanil moet samen met voedsel of een melkdrank worden ingenomen voor een goede resorptie. 
 ";
"0019380";"KCBAAA";true;"Specialiteiten [Associatie atovaquon + proguanil]";;"preventie van malaria: [zie % in 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059#malaria)   "
"0010603";"KCBAB";false;"Mefloquine";"**_Plaatsbepaling_**

  
  - [Zie 11.3.2. Antimalariamiddelen](http://www.bcfi.be/nl/contents/10587) _en_ [ 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059) 
  - Mefloquine wordt steeds minder gebruikt wegens zijn potentieel ernstige ongewenste effecten. Er zijn streken met belangrijke resistentie, o.a. in Zuid-Oost Azië [Zie wanda voor artsen Malaria]. 
 

**_Contra-indicaties_**

  
  - Epilepsie, psychische stoornissen of antecedenten van depressie, angststoornis of psychose. 
  - Ernstige leverinsufficiëntie (SKP). 
 

**_Ongewenste effecten_**

  
  - Gastro-intestinale last, hartkloppingen, hoofdpijn, duizeligheid, oorsuizen. 
  - Psychische stoornissen (slapeloosheid, nachtmerries, angst, gaande tot verwardheid en hallucinaties). Om deze te detecteren is het aangeraden, zeker bij een eerste gebruik, de inname van mefloquine minstens 2, bij voorkeur 3 weken vóór het vertrek te starten. 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059) 
  - De gegevens over gebruik van mefloquinetijdens de zwangerschap zijn geruststellend. Geen aanwijzingen van aangeboren afwijkingen of andere nadelige effecten bij het kind op basis van onze bronnen. 
  - het is niet mogelijk om een uitspraak te doen over de veiligheid van gebruik van mefloquine tijdens de borstvoeding (geen of onvoldoende informatie beschikbaar). 
 

**_Interacties_**

  
  - Mefloquine is een substraat van CYP3A4 en van P-gp ([zie % in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp) _en_ [% in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp)). 
 

**_Bijzondere voorzorgen_**

  
  - Voorzichtig gebruiken in geval van hartritmestoornissen. 
  - Sinds 2014 is het verplicht een “waarschuwingskaart voor de patiënt” te overhandigen aan alle patiënten die mefloquine nemen. Op deze waarschuwingskaart staan ook de contactgegevens van de behandelende arts in geval van ongewenste effecten. 
 ";
"0019398";"KCBABA";true;"Specialiteiten [Mefloquine]";;"preventie van malaria: [zie % in 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059#malaria)   "
"0011064";"KDCBA";true;"Atazanavir";;
"0014688";"OJA";true;"Specialiteiten [Enzymen]";;
"0014696";"OK";false;"Beschermende middelen";"**_Plaatsbepaling_**

  
  - Deze preparaten worden, zonder relevante klinische studies, gebruikt om de huid te beschermen tegen irritatie. 
  - Een snellere genezing van wonden is niet bewezen. 
 

**_Ongewenste effecten_**

  
  - Allergische contactdermatitis. 
 

**_Zwangerschap en borstvoeding_**

  
  - Voor de meeste lokaal toegepaste geneesmiddelen is de kans op problemen tijdens de zwangerschap en de periode van borstvoeding klein wegens de lage systemische concentratie. Er wordt bij standaard gebruik (indicatie en dosis) geen negatief effect op de zwangerschap of het ongeboren kind verwacht. Bij langdurig gebruik en/of gebruik op grote oppervlakten, brandwonden en ontstoken of beschadigde huid, kan de te verwachten systemische concentratie toenemen. 
  - Het is niet mogelijk om een uitspraak te doen over de veiligheid van gebruik van deze middelen tijdens de zwangerschap (geen of onvoldoende informatie beschikbaar). 
  - Volgens de SKP kunnen deze producten worden gebruikt tijdens de periode van borstvoeding, maar mogen ze niet worden aangebracht op de tepels of op de borsten. 
 ";
"0011072";"KDCBB";true;"Darunavir";;
"0021352";"KDCBC";true;"Darunavir + cobicistat";;
"0011080";"KDCBD";true;"Fosamprenavir";;
"0011114";"KDCBE";true;"Ritonavir";;
"0011122";"KDCBF";true;"Saquinavir";;
"0011130";"KDCBG";true;"Tipranavir";;
"0020214";"KDCBH";true;"Combinatiepreparaten van protease-inhibitoren";;
"0011171";"KDCC";false;"Entry-inhibitoren";"Het gaat om maraviroc dat de penetratie in de cel van het virus remt door antagonisme van de CCR5-membraanreceptor.
 

**_Plaatsbepaling_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
  - Maraviroc wordt gebruikt in combinatie met andere antiretrovirale middelen. Het virale tropisme moet vooraf nagekeken worden en CCR5-troop HIV-1 moet aantoonbaar zijn. 
 

**_Contra-indicaties_**

  
  - HIV-1 met CXCR4- of duaal/gemengd viraal tropisme. 
  - Allergie voor pinda of soja. 
 

**_Ongewenste effecten_**

  
  - Gastro-intestinale stoornissen. 
  - Asthenie, hoofdpijn, koorts, spierpijn, paresthesieën. 
  - Hepatotoxiciteit. 
  - Rash. 
  - Beenmergdepressie: anemie, granulocytopenie, pancytopenie. 
  - Infecties: pneumonie, oesofageale candidose. 
  - Nierfalen, proteïnurie. 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
 

**_Interacties_**

  
  - Zie ook www.hiv-druginteractions.org 
  - Maraviroc is een substraat van CYP3A4 en van P-gp (zie bv. www.hiv-druginteractions.org en [Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp) _en_ [% in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp)). 
 ";
"0011189";"KDCCA";true;"Specialiteiten [Entry-inhibitoren]";;
"0011197";"KDCD";false;"Integrase-inhibitoren";"Bictegravir, cabotegravir, dolutegravir, elvitegravir en raltegravir zijn inhibitoren van het integrase, een virusenzym dat noodzakelijk is voor de integratie van het virale DNA in het menselijk DNA. Bictegravir en elvitegravir zijn enkel beschikbaar in vaste associatie ([zie 11.4.3.7. Combinatiepreparaten van verschillende klassen van antiretrovirale middelen](http://www.bcfi.be/nl/contents/20321)).
 
Cabotegravir wordt om de twee maanden intramusculair toegediend, na een proefperiode van dagelijkse orale toediening gedurende 1 maand (testen van de tolerantie). In dit toedieningsschema wordt cabotegravir samen met rilpivirine ([zie 11.4.3.1.3. Non-nucleoside reverse-transcriptaseremmers](http://www.bcfi.be/nl/contents/10991)) toegediend.
 

**_Plaatsbepaling_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
  - De integrase-inhibitoren worden gebruikt in associatie met andere antiretrovirale middelen. 
 

**_Ongewenste effecten_**

  
  - Duizeligheid, vermoeidheid, hoofdpijn. 
  - Gastro-intestinale stoornissen, stijging van de leverenzymen. 
  - Rash. 
  - Vermoeden van psychische stoornissen (slapeloosheid, nachtmerries, depressie). 
  - Cabotegravir: ook reacties ter hoogte van de injectieplaats en koorts.  
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
  - Dolutegravir: aanwijzingen van **verhoogd risico van neuraalbuisdefecten**; gebruik in het eerste trimester van de zwangerschap wordt afgeraden. 
 

**_Interacties_**

  
  - Zie ook www.hiv-druginteractions.org 
  - Antacida die magnesium en aluminium bevatten en - voor sommige antivirale middelen uit deze groep - ook calcium- en ijzerpreparaten, kunnen de resorptie aanzienlijk verminderen. Indien combineren onvermijdelijk is, wordt het antivirale middel minimaal 2 uur voor of 6 uur na de toediening van het antacidum, calcium of ijzer toegediend. Zie de SKP voor details. 
  - Daling van de plasmaconcentraties van raltegravir bij associëren met rifampicine, hoewel raltegravir niet gemetaboliseerd wordt door het CYP-450-enzymsysteem. 
  - Stijging van de plasmaconcentraties van raltegravir bij associëren met geneesmiddelen die de maag-pH verhogen. 
  - Stijging van de plasmaconcentratie van metformine bij associëren met dolutegravir. 
  - Dolutegravir is een substraat van CYP3A4 ([zie % in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp)). 
  - Raltegravir is een substraat van P-gp ([zie % in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp)). 
 ";
"8901951";"KDCDA";true;"Cabotegravir";;
"0026229";"KDCDB";true;"Dolutegravir";;
"0026211";"KDCDC";true;"Raltegravir";;
"8902496";"KDCE";false;"Hechtingsremmers";"Het gaat om fostemsavir, een prodrug van temsavir.
 

**_Plaatsbepaling_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
  - Fostemsavir, in combinatie met andere antiretrovirale middelen, kan een optie zijn bij patiënten met HIV-1-infectie resistent tegen de andere middelen. 
 

**_Contra-indicaties_**

  
  - Risicofactoren voor QT-verlenging ([zie Inl.6.2.2. QT-verlenging en torsades de pointes](http://www.bcfi.be/nl/contents/9990169)). 
 

**_Ongewenste effecten_**

  
  - Hoofdpijn, gastro-intestinale stoornissen, rash: frequent. 
  - **QT-verlenging met risico van _torsades de pointes_** is niet uit te sluiten (voor de risicofactoren voor torsades de pointes in het algemeen, [zie Inl.6.2.2. QT-verlenging en torsades de pointes](http://www.bcfi.be/nl/contents/9990169)). 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
 

**_Interacties_**

  
  - Zie ook www.hiv-druginteractions.org 
  - Verhoogd risico van torsades de pointes bij associëren met andere middelen die het risico van QT-verlenging verhogen ([zie Inl.6.2.2. QT-verlenging en torsades de pointes](http://www.bcfi.be/nl/contents/9990169)). 
  - Fostemsavir is een substraat van CYP3A4 en P-gp ([Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp) _en_ [% in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp)). 
 ";
"8902504";"KDCEA";true;"Specialiteiten [Hechtingsremmers]";;
"8906257";"KDCF";false;"Selectieve HIV-capsideremmers";"Het gaat om lenacapavir dat de HIV-1-replicatie remt door in te grijpen op onder andere de virusassemblage, het vrijkomen van het virus en de vorming van de capside-kern.
 

**_Plaatsbepaling_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
  - Lenacapavir heeft als indicatie de behandeling van volwassenen met multiresistente HIV-1-infectie, in combinatie met andere antiretrovirale middelen (synthese van de SKP). 
 

**_Ongewenste effecten_**

  
  - Reacties ter hoogte van de injectieplaats: frequent. 
  - Misselijkheid: frequent. 
  - Immuunreconstitutie-ontstekingssyndroom (frequentie niet bekend). 
 

**_Zwangerschap en borstvoeding_**

  
  - [Zie 11.4.3. Middelen tegen retrovirussen (HIV)](http://www.bcfi.be/nl/contents/10868) 
 

**_Interacties_**

  
  - Lenacapavir is een substraat en een inhibitor van CYP3A4 en P-gp, [Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#cyp) _en_ [% in Inl.6.3. Interacties van geneesmiddelen](http://www.bcfi.be/nl/contents/9990243#pgp). Gelijktijdig gebruik van sterke inductoren van CYP3A4, P-gp en UGT1A1 is een contra-indicatie in de SKP. 
 ";
"8906273";"KDCFA";true;"Specialiteiten [Selectieve HIV-capsideremmers]";;
"0012385";"LDAAC";true;"Desloratadine";;"- volwassenen en adolescenten (12 jaar en ouder): 5 mg p.d. in 1 dosis (1 tablet 5 mg of 10 ml oplossing 1 maal p.d.)     
- kinderen van 6 tot 12 jaar: 2,5 mg p.d. in 1 dosis (1 orodisp. tablet 2,5 mg of 5 ml oplossing 1 maal p.d.)     
- kinderen van 1 tot 6 jaar: 1,25 mg (2,5 ml oplossing) p.d. in 1 dosis   "
"0012435";"LDAAD";true;"Ebastine";;"- 10 mg 1x/dag     
- in geval van ernstige symptomen bij allergische rinitis mag de dosis opgedreven worden naar 20 mg p.d.   "
"0019406";"KCBAC";true;"Doxycycline";"**_Plaatsbepaling_**

  
  - [Zie 11.3.2. Antimalariamiddelen](http://www.bcfi.be/nl/contents/10587) _en_ [ 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059) 
  - Ook doxycycline heeft chemoprofylaxe als indicatie in de SKP.  Ook in buitenlandse bronnen wordt een plaats voorzien voor doxycycline als chemoprofylaxe. Voor langere reizen is doxycycline goedkoper dan de alternatieven (atovaquon+proguanil en mefloquine) maar men moet rekening houden met de mogelijkheid van fototoxiciteit. De specialiteiten van doxycycline worden vermeld in [11.1.3. Tetracyclines](http://www.bcfi.be/nl/contents/9902) 
 

**_Contra-indicaties_**

  
  - **Tweede en derde trimester van de zwangerschap.** 
 

**_Ongewenste effecten_**

  
  - [Zie 11.1.3. Tetracyclines](http://www.bcfi.be/nl/contents/9902) (o.a. fototoxiciteit). 
 

**_Zwangerschap en borstvoeding_**

  
  - **[Zie 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059)** 
  - **Zwangerschap: doxycycline is gecontra-indiceerd in het 2de en 3de trimester van de zwangerschap ([zie 11.1.3. Tetracyclines](http://www.bcfi.be/nl/contents/9902))**; gebruik in het 1ste trimester is bij dwingende reden of in afwezigheid van een alternatief, aanvaardbaar. 
  - **Borstvoeding**: doxycycline kan gebruikt worden, maar gedurende maximum 3 weken. 
 

**_Dosering_**

  
  - [Zie % in 11.3.2.1. Preventie van malaria](http://www.bcfi.be/nl/contents/19059#malaria) 
 ";
