"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"3130705";"TCA";"0018671";;"45195-2352";"U";"Actheane subling. tabl. 120x";;"00067";;120;"x";;;;;0.0000;;;;;;16.2000;;;;;"subling. tabl.";13.5000;16.2000;16.2000;"45872";"homeopathie groep Actheane sublinguaal [NOVOS: homeopathisch middel]";false;false;;false;false;false;true;false
"0685479";"BACA";"0017459";;"380-372";"O";"Actilyse inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 20mg";;"00033";;1;"x";;;;;20.0000;"ml";"s";;;;0.0000;"H";;;;"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"1339";"alteplase injectie/infusie 20 mg [NOVOS: biological]";false;false;;false;false;false;true;false
"0656835";"BACA";"0017459";;"380-372";"O";"Actilyse inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 50mg";;"00033";;1;"x";;;;;50.0000;"ml";"s";;;;0.0000;"H";;;;"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"1347";"alteplase injectie/infusie 50 mg [NOVOS: biological]";false;false;;false;false;false;true;false
"1569581";"ONHA";"0014852";;"47035-3228";"O";"Actisorb Silver 220 verband 10x (10,5x10,5cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";118.8800;;;;;"verband";1188.8000;118.8800;118.8800;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1569565";"ONHA";"0014852";;"47035-3228";"O";"Actisorb Silver 220 verband 10x (19x10,5cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";206.2600;;;;;"verband";2062.6000;206.2600;206.2600;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1569607";"ONHA";"0014852";;"47035-3228";"O";"Actisorb Silver 220 verband 10x (9,5x6,5cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";71.0700;;;;;"verband";710.7000;71.0700;71.0700;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1436872";"FCBAA";"0005702";;"398-1354";"U";"Activelle 1/0,5 filmomh. tabl. 3x28";;"00003";;3;"x";"28.0";"x";;;0.0000;;;;"R";;48.4700;;"geen onderbreking tussen de behandelingscycli";;;"filmomh. tabl.";57.7000;48.4700;48.4700;"11320";"estradiol + norethisteron oraal 1 mg + 0,5 mg";false;false;;false;false;false;true;false
"3163128";"FCBAA";"0005702";;"398-885";"U";"Activelle (Impexeco) 1/0,5 filmomh. tabl. 3x28";;"00003";;3;"x";"28.0";"x";;;0.0000;;;;"R";;0.0000;;"geen onderbreking tussen de behandelingscycli; parallelinvoer";;;"filmomh. tabl.";0.0000;0.0000;0.0000;"11320";"estradiol + norethisteron oraal 1 mg + 0,5 mg";false;false;;false;false;false;true;false
"4651337";"FCBAA";"0005702";;"398-3418";"U";"Activelle (Orifarm Belgium) 1/0,5 filmomh. tabl. 3x28";;"00003";;3;"x";"28.0";"x";;;0.0000;;;;"R";;48.4700;;"geen onderbreking tussen de behandelingscycli; parallelinvoer";;;"filmomh. tabl.";57.7000;48.4700;48.4700;"11320";"estradiol + norethisteron oraal 1 mg + 0,5 mg";false;false;;false;false;false;true;false
"2613024";"IEBG";"0028357";"G";"414-3160";"C";"Actonel Combi D 12x (1x+6x)";;"00550";;12;"x";;;;;0.0000;;;"1+6";"R";"b";29.4800;;;;;"filmomh. tabl. + bruisgran. (zakjes)";63.2500;7.5900;4.5200;"33977";"risedronaat oraal 35 mg (I) + calcium + colecalciferol oraal 1 g + 800 IE (II)";false;true;;true;false;false;true;false
"1597863";"IEBD";"0007310";"G";"406-3160";"O";"Actonel filmomh. tabl. 84x 5mg";;"00003";;84;"x";;;;;0.0000;;;;"R";"b";29.4200;;;;;"filmomh. tabl.";9.0200;7.5800;4.5100;"27623";"risedronaat oraal 5 mg";false;true;;true;false;false;true;false
"1768548";"IEBD";"0007310";"B";"406-3160";"O";"Actonel filmomh. tabl. Wekelijks 12x 35mg";;"00281";;12;"x";;;;;0.0000;;;;"R";"b";29.4200;;;;;"filmomh. tabl. Wekelijks";63.1700;7.5800;4.5100;"27615";"risedronaat oraal 35 mg";false;false;;false;false;false;true;false
"0664482";"BACC";"0017483";;"430-596";"O";"Actosolv inj./inf. oploss. (pdr.) i.v./i.arter. [flac.] 1x 100000IE";;"00313";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj./inf. oploss. (pdr.) i.v./i.arter. [flac.]";0.0000;0.0000;0.0000;"31609";"urokinase injectie/infusie 100 000 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"0290189";"BACC";"0017483";;"430-596";"O";"Actosolv inj./inf. oploss. (pdr.) i.v./i.arter. [flac.] 1x 600000IE";;"00313";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj./inf. oploss. (pdr.) i.v./i.arter. [flac.]";0.0000;0.0000;0.0000;"31617";"urokinase injectie/infusie 600 000 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"4793550";"EAEA";"0013425";"B";"422-1529";"O";"Actos (PI-Pharma) tabl. 98x 30mg";;"00008";;98;"x";;;;;0.0000;;;;"R";"a";83.3100;;"parallelle distributie";;;"tabl.";2.0400;2.0000;1.0000;"25668";"pioglitazon oraal 30 mg";false;false;;true;false;false;true;false
"1669373";"EAEA";"0013425";"B";"422-604";"O";"Actos tabl. 28x 15mg";;"00008";;28;"x";;;;;0.0000;;;;"R";"a";24.6600;;;;;"tabl.";7.1400;2.0000;1.0000;"25650";"pioglitazon oraal 15 mg";false;false;;true;false;false;true;false
"1732874";"EAEA";"0013425";"B";"422-604";"O";"Actos tabl. 28x 30mg";;"00008";;28;"x";;;;;0.0000;;;;"R";"a";34.5500;;;;;"tabl.";7.1400;2.0000;1.0000;"25668";"pioglitazon oraal 30 mg";false;false;;true;false;false;true;false
"2494276";"EAEA";"0013425";"B";"422-604";"O";"Actos tabl. 98x 15mg";;"00008";;98;"x";;;;;0.0000;;;;"R";"a";56.1100;;;;;"tabl.";2.0400;2.0000;1.0000;"25650";"pioglitazon oraal 15 mg";false;false;;true;false;false;true;false
"2494268";"EAEA";"0013425";"B";"422-604";"O";"Actos tabl. 98x 30mg";;"00008";;98;"x";;;;;0.0000;;;;"R";"a";83.3100;;;;;"tabl.";2.0400;2.0000;1.0000;"25668";"pioglitazon oraal 30 mg";false;false;;true;false;false;true;false
"0245399";"EAABA";"0004218";"B";"448-1354";"O";"Actrapid inj. oploss. i.v./s.c. [flac.] 1x10ml 100IE/1ml";;"00189";;1;"x";"10.0";"ml";;;0.0000;;;;"R";"a";17.2300;;;;;"inj. oploss. i.v./s.c. [flac.]";20.0000;2.0000;1.0000;"17061";"insuline injectie 100 IE / 1 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"1198837";"PBBA";"0015164";"B";"455-59";"O";"Aculare 0,5 % ocul. druppels oploss. 10ml 5mg/1ml";;"00060";;1;"x";"10.0";"ml";;;0.0000;;;;"R";"b";9.0000;;"bevat benzalkonium chloride";;;"ocul. druppels oploss.";20.0000;2.0000;1.0000;"18168";"ketorolac druppels oculair 5 mg / 1 ml [no switch: lokaal]";false;false;;true;false;false;true;false
"3440963";"ONFA";"0014837";;"47043-3228";"O";"Adaptic Touch verband 10x (12,7x15cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";81.6800;;;;;"verband";816.8000;81.6800;81.6800;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"3440955";"ONFA";"0014837";;"47043-3228";"O";"Adaptic Touch verband 10x (7,6x11cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";41.5700;;;;;"verband";415.7000;41.5700;41.5700;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"3440948";"ONFA";"0014837";;"47043-3228";"O";"Adaptic Touch verband 10x (7,6x5cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";26.3800;;;;;"verband";263.8000;26.3800;26.3800;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"3440971";"ONFA";"0014837";;"47043-3228";"O";"Adaptic Touch verband 5x (20x32cm)";;"00259";;5;"x";;;;;0.0000;;;;;"4";106.2600;;;;;"verband";2125.2000;106.2600;106.2600;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"4219770";"MBBA";"8906083";;"489-3269";"O";"Adcetris (Abacus) inf. oploss. conc. (pdr.) i.v. [flac.] 1x 50mg";;"00076";;1;"x";;;;;0.0000;;;;;;0.0000;"H";"weesgeneesmiddel; parallelle distributie";;;"inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"4119";"brentuximab vedotine infusie 50 mg [NOVOS: biological]";false;false;;false;false;false;true;false
"3010774";"MBBA";"8906083";;"489-1800";"O";"Adcetris inf. oploss. conc. (pdr.) i.v. [flac.] 1x 50mg";;"00076";;1;"x";;;;;0.0000;;;;;;0.0000;"H";"weesgeneesmiddel";;;"inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"4119";"brentuximab vedotine infusie 50 mg [NOVOS: biological]";false;false;;false;false;false;true;false
"2714319";"ANG";"0017780";;"497-570";"O";"Adcirca filmomh. tabl. 56x 20mg";;"00003";;56;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"33076";"tadalafil oraal (cardiovasc.) 20 mg";false;false;;false;false;false;true;false
"4637146";"ANG";"0017780";;"497-3418";"O";"Adcirca (Orifarm Belgium) filmomh. tabl. 56x 20mg";;"00003";;56;"x";;;;;0.0000;;;;;;0.0000;"H";"parallelle distributie";;;"filmomh. tabl.";0.0000;0.0000;0.0000;"33076";"tadalafil oraal (cardiovasc.) 20 mg";false;false;;false;false;false;true;false
"4868501";"ANG";"0017780";;"497-570";"O";"Adcirca susp. 220ml 2mg/1ml";;"00048";;1;"x";"220.0";"ml";;;0.0000;;;;;;0.0000;"H";;;;"susp.";0.0000;0.0000;0.0000;"49197";"tadalafil oraal 2 mg / 1 ml";false;false;;false;false;false;true;false
"4252789";"NBBIA";"0013656";;"8367-877";"O";"Additiva Vitamin C bruistabl. 20x 1g";;"00261";;20;"x";;;;;0.0000;;;;;;7.1100;;;;;"bruistabl.";35.5500;7.1100;7.1100;"2220";"ascorbinezuur oraal 1 g";false;false;;false;false;false;true;false
"4695607";"AND";"0020669";;"505-3269";"O";"Adempas (Abacus) filmomh. tabl. 42x 2,5mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";"parallelle distributie";;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32912";"riociguat oraal 2,5 mg";false;false;;false;false;false;true;false
"3144086";"AND";"0020669";;"505-1263";"O";"Adempas filmomh. tabl. 42x 0,5mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32797";"riociguat oraal 0,5 mg";false;false;;false;false;false;true;false
"3144102";"AND";"0020669";;"505-1263";"O";"Adempas filmomh. tabl. 42x 1,5mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32896";"riociguat oraal 1,5 mg";false;false;;false;false;false;true;false
"3144094";"AND";"0020669";;"505-1263";"O";"Adempas filmomh. tabl. 42x 1mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32888";"riociguat oraal 1 mg";false;false;;false;false;false;true;false
"3144136";"AND";"0020669";;"505-1263";"O";"Adempas filmomh. tabl. 42x 2,5mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32912";"riociguat oraal 2,5 mg";false;false;;false;false;false;true;false
"3144110";"AND";"0020669";;"505-1263";"O";"Adempas filmomh. tabl. 42x 2mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32904";"riociguat oraal 2 mg";false;false;;false;false;false;true;false
"4733077";"AND";"0020669";;"505-3418";"O";"Adempas (Orifarm Belgium) filmomh. tabl. 42x 2,5mg";;"00003";;42;"x";;;;;0.0000;;;;;;0.0000;"H";"parallelle distributie";;;"filmomh. tabl.";0.0000;0.0000;0.0000;"32912";"riociguat oraal 2,5 mg";false;false;;false;false;false;true;false
"1186139";"AHAAA";"0001115";;"513-2097";"O";"Adenocor inj. oploss. i.v. [amp.] 6x 6mg/2ml";;"00035";;6;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj. oploss. i.v. [amp.]";0.0000;0.0000;0.0000;"653";"adenosine injectie 6 mg / 2 ml";false;false;;false;false;false;true;false
"2878429";"ICBB";"0017855";"G";"521-1172";"O";"Adenuric filmomh. tabl. 28x 120mg";;"00003";;28;"x";;;;;0.0000;;;;"R";"b4";19.5600;;;;;"filmomh. tabl.";16.7500;4.6900;2.8100;"12211";"febuxostat oraal 120 mg";false;true;;true;false;false;true;false
"2878395";"ICBB";"0017855";"G";"521-1172";"O";"Adenuric filmomh. tabl. 28x 80mg";;"00003";;28;"x";;;;;0.0000;;;;"R";"b4";19.5600;;;;;"filmomh. tabl.";16.7500;4.6900;2.8100;"12229";"febuxostat oraal 80 mg";false;true;;true;false;false;true;false
"2878403";"ICBB";"0017855";"G";"521-1172";"O";"Adenuric filmomh. tabl. 84x 120mg";;"00003";;84;"x";;;;;0.0000;;;;"R";"b4";31.3800;;;;;"filmomh. tabl.";9.5700;8.0400;4.7800;"12211";"febuxostat oraal 120 mg";false;true;;true;false;false;true;false
"2878411";"ICBB";"0017855";"G";"521-1172";"O";"Adenuric filmomh. tabl. 84x 80mg";;"00003";;84;"x";;;;;0.0000;;;;"R";"b4";31.3800;;;;;"filmomh. tabl.";9.5700;8.0400;4.7800;"12229";"febuxostat oraal 80 mg";false;true;;true;false;false;true;false
"2915304";"LCADBA";"8902579";"G";"539-1636";"O";"Adoport harde caps. 100x 0,5mg";;"00014";;100;"x";;;;;0.0000;;;;"R";"a";62.7900;;;;;"harde caps.";2.0000;2.0000;1.0000;"29553";"tacrolimus oraal 0,5 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"2915312";"LCADBA";"8902579";"G";"539-1636";"O";"Adoport harde caps. 100x 1mg";;"00014";;100;"x";;;;;0.0000;;;;"R";"a";99.3000;;;;;"harde caps.";2.0000;2.0000;1.0000;"29587";"tacrolimus oraal 1 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"3187226";"LCADBA";"8902579";"G";"539-1636";"O";"Adoport harde caps. 100x 2mg";;"00014";;100;"x";;;;;0.0000;;;;"R";"a";187.6500;;;;;"harde caps.";2.0000;2.0000;1.0000;"33365";"tacrolimus oraal 2 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"2915320";"LCADBA";"8902579";"G";"539-1636";"O";"Adoport harde caps. 100x 5mg";;"00014";;100;"x";;;;;0.0000;;;;"R";"a";429.4900;;;;;"harde caps.";2.0000;2.0000;1.0000;"29629";"tacrolimus oraal 5 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"4516001";"AIAE";"0001396";;"46391-1784";"O";"Adrenaline Sterop inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.] 10x 1mg/1ml";;"00159";;10;"x";;;;;0.0000;;;;"R";;20.5400;;"i.card.: uitzonderlijk, zie SKP";;;"inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.]";205.4000;20.5400;20.5400;"10520";"epinefrine injectie 1 mg / 1 ml";false;false;;false;false;false;true;false
"4581476";"AIAE";"0001396";;"46391-1784";"O";"Adrenaline Sterop inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.] 5x 1mg/1ml (UD)";;"00159";;5;"x";;;;;0.0000;;;;"R";;12.6500;;"i.card.: uitzonderlijk, zie SKP";;;"inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.]";253.0000;12.6500;12.6500;"10520";"epinefrine injectie 1 mg / 1 ml";false;false;;false;false;false;true;false
"3425642";"AIAE";"0001396";;"33266-117";"O";"Adrenaline (Tartrate) Aguettant 0,1 mg/1 ml inj. oploss. i.v./endotrach./i.oss. [voorgev. spuit] 10x 1mg/10ml";;"00010";;10;"x";;;;;0.0000;;;;"R";;137.4000;;;;;"inj. oploss. i.v./endotrach./i.oss. [voorgev. spuit]";1374.0000;137.4000;137.4000;"36343";"epinefrine injectie 1 mg / 10 ml";false;false;;false;false;false;true;false
"4220398";"AIAE";"0001396";;"33266-117";"O";"Adrenaline (Tartrate) Aguettant 1 mg/1 ml inj. oploss. i.v./endotrach./i.oss. [voorgev. spuit] 10x 5mg/5ml";;"00010";;10;"x";;;;;0.0000;;;;"R";;264.6000;;;;;"inj. oploss. i.v./endotrach./i.oss. [voorgev. spuit]";2646.0000;264.6000;264.6000;"44180";"epinefrine injectie 5 mg / 5 ml";false;false;;false;false;false;true;false
"2598712";"AIAE";"0001396";;"554-1784";"O";"Adrenaline (Tartrate) Sterop inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.] 10x 1mg/1ml";;"00159";;10;"x";;;;;0.0000;;;;"R";;19.7100;;"i.card.: uitzonderlijk, zie SKP";;;"inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.]";197.1000;19.7100;19.7100;"10520";"epinefrine injectie 1 mg / 1 ml";false;false;;false;false;false;true;false
"2598746";"AIAE";"0001396";;"554-1784";"O";"Adrenaline (Tartrate) Sterop inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.] 5x 1mg/1ml (UD)";;"00159";;5;"x";;;;;0.0000;;;;"R";;13.0300;;"i.card.: uitzonderlijk, zie SKP";;;"inj. oploss./inj. oploss. (conc.) i.m./i.v./endotrach. [amp.]";260.6000;13.0300;13.0300;"10520";"epinefrine injectie 1 mg / 1 ml";false;false;;false;false;false;true;false
"0288399";"MACAB";"0012955";;"562-1446";"O";"Adriblastina inf./instill. oploss. (conc.) i.v./i.vesic. [flac.] 1x 10mg/5ml";;"00155";;1;"x";;;;;0.0000;;;;"R";;0.0000;"H";;;;"inf./instill. oploss. (conc.) i.v./i.vesic. [flac.]";0.0000;0.0000;0.0000;"9894";"doxorubicine infusie/instillatie 10 mg / 5 ml [no switch: onco]";false;false;;false;false;false;true;false
"1204379";"MACAB";"0012955";;"562-1446";"O";"Adriblastina inf./instill. oploss. (conc.) i.v./i.vesic. [flac.] 1x 200mg/100ml";;"00155";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf./instill. oploss. (conc.) i.v./i.vesic. [flac.]";0.0000;0.0000;0.0000;"9910";"doxorubicine infusie/instillatie 200 mg / 100 ml [no switch: onco]";false;false;;false;false;false;true;false
"0251454";"MACAB";"0012955";;"562-1446";"O";"Adriblastina inf./instill. oploss. (conc.) i.v./i.vesic. [flac.] 1x 50mg/25ml";;"00155";;1;"x";;;;;0.0000;;;;"R";;0.0000;"H";;;;"inf./instill. oploss. (conc.) i.v./i.vesic. [flac.]";0.0000;0.0000;0.0000;"9928";"doxorubicine infusie/instillatie 50 mg / 25 ml [no switch: onco]";false;false;;false;false;false;true;false
"4715983";"LCBBFB";"8902074";"B";"44396-1040";"O";"Adtralza inj. oploss. s.c. [voorgev. pen] 2x 300mg/2ml";;"00019";;2;"x";;;;;0.0000;;;;"R";"b4";1175.5700;;;;;"inj. oploss. s.c. [voorgev. pen]";640.0000;12.8000;8.5000;"48736";"tralokinumab injectie 300 mg / 2 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"4354957";"LCBBFB";"8902074";"B";"44396-1040";"O";"Adtralza inj. oploss. s.c. [voorgev. spuit] 4x 150mg/1ml";;"00005";;4;"x";;;;;0.0000;;;;"R";"b4";1175.5700;;;;;"inj. oploss. s.c. [voorgev. spuit]";320.0000;12.8000;8.5000;"45351";"tralokinumab injectie 150 mg / 1 ml [NOVOS: biological]";false;false;;false;false;false;true;false
"2657617";"LCADBA";"8902579";"G";"570-240";"O";"Advagraf harde caps. verl. afgifte 100x 0,5mg";;"00164";;100;"x";;;;;0.0000;;;;"R";"a";63.8800;;;;;"harde caps. verl. afgifte";2.0000;2.0000;1.0000;"29561";"tacrolimus oraal (gereg. afgifte) 0,5 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"2495786";"LCADBA";"8902579";"G";"570-240";"O";"Advagraf harde caps. verl. afgifte 100x 1mg";;"00164";;100;"x";;;;;0.0000;;;;"R";"a";101.0600;;;;;"harde caps. verl. afgifte";2.0000;2.0000;1.0000;"29595";"tacrolimus oraal (gereg. afgifte) 1 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"2669216";"LCADBA";"8902579";"G";"570-240";"O";"Advagraf harde caps. verl. afgifte 100x 3mg";;"00164";;100;"x";;;;;0.0000;;;;"R";"a";274.1500;;;;;"harde caps. verl. afgifte";2.0000;2.0000;1.0000;"29603";"tacrolimus oraal (gereg. afgifte) 3 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"2657625";"LCADBA";"8902579";"G";"570-240";"O";"Advagraf harde caps. verl. afgifte 100x 5mg";;"00164";;100;"x";;;;;0.0000;;;;"R";"a";437.8100;;;;;"harde caps. verl. afgifte";2.0000;2.0000;1.0000;"29637";"tacrolimus oraal (gereg. afgifte) 5 mg [no switch: nauwe TT marge]";false;true;;true;false;false;true;false
"3342896";"BBAB";"0002246";"B";"596-1800";"O";"Advate inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 1000IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";617.9500;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"23382";"octocog alfa injectie 1 000 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"3342904";"BBAB";"0002246";"B";"596-1800";"O";"Advate inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 1500IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";1003.2600;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"23390";"octocog alfa injectie 1 500 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"3342912";"BBAB";"0002246";"B";"596-1800";"O";"Advate inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 2000IE";;"00022";;1;"x";;;;;5.0000;"ml";"s";;"R";"a4";1269.0900;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"23408";"octocog alfa injectie 2 000 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"3342870";"BBAB";"0002246";"B";"596-1800";"O";"Advate inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 250IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";162.7100;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"23424";"octocog alfa injectie 250 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"3342920";"BBAB";"0002246";"B";"596-1800";"O";"Advate inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 3000IE";;"00022";;1;"x";;;;;5.0000;"ml";"s";;"R";"a4";1952.9000;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"23432";"octocog alfa injectie 3 000 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"3342888";"BBAB";"0002246";"B";"596-1800";"O";"Advate inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 500IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";314.4500;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"23457";"octocog alfa injectie 500 IE [NOVOS: biological]";false;false;;false;false;false;true;false
"3772886";"BBAB";"0002246";"B";"40162-1800";"O";"Adynovi 1 000 IE/2 ml inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 1000IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";877.2700;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"39768";"rurioctocog alfa injectie 1 000 IE [NOVOS: biological]";true;false;;false;false;false;true;false
"3772894";"BBAB";"0002246";"B";"40162-1800";"O";"Adynovi 2 000 IE/5 ml inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 2000IE";;"00022";;1;"x";;;;;5.0000;"ml";"s";;"R";"a4";1629.2100;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"39776";"rurioctocog alfa injectie 2 000 IE [NOVOS: biological]";true;false;;false;false;false;true;false
"3772878";"BBAB";"0002246";"B";"40162-1800";"O";"Adynovi 500 IE/2 ml inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 500IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";446.8300;;;;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"39750";"rurioctocog alfa injectie 500 IE [NOVOS: biological]";true;false;;false;false;false;true;false
"4615795";"BBAB";"0002246";"B";"40162-3269";"O";"Adynovi (Abacus) 1 000 IE/2 ml inj. oploss. (pdr.+solv.) i.v. [2x flac., Baxject III] 1000IE";;"00022";;1;"x";;;;;2.0000;"ml";"s";;"R";"a4";877.2700;;"parallelle distributie";;;"inj. oploss. (pdr. + solv.) i.v. [2x flac., Baxject III]";200.0000;2.0000;1.0000;"39768";"rurioctocog alfa injectie 1 000 IE [NOVOS: biological]";true;false;;false;false;false;true;false
